st_date,blknum,accounts,storages,trienodes,codes,accountsize,storagesize,trienodesize,codesize
2021-08-20,13058860,143257479,495978342,860837476,42023490,8197438766,38438321505,100933814886,17915372895
2021-08-21,13065319,143367066,496677600,861924141,42033793,8203620741,38492514000,101057057892,17924836388
2021-08-22,13071750,143465472,497477815,863132838,42044683,8209316232,38554530663,101191996010,17934361596
2021-08-23,13078271,143559548,498184309,864209455,42055721,8214894146,38609283948,101312681582,17947887070
2021-08-24,13084680,143663955,498858360,865253926,42065329,8220766718,38661522900,101430242465,17957390480
2021-08-25,13091189,143767301,499618979,866412513,42075849,8226678066,38720470873,101559890059,17966624020
2021-08-26,13097628,143866990,500481377,867705333,42087068,8232560053,38787306718,101702627680,17976588994
2021-08-27,13104132,143960771,501352515,869001412,42098151,8238173899,38854819913,101845322128,17987872941
2021-08-28,13110563,144054582,502458688,870620784,42109656,8243886560,38940548320,102020713297,17998321096
2021-08-29,13117023,144147042,503415305,872037191,42122154,8249550414,39014686138,102175820746,18010714046
2021-08-30,13123512,144236968,504400928,873481034,42133789,8254945051,39091071920,102333003867,18022370502
2021-08-31,13129984,144335386,505282778,874797236,42145577,8260857110,39159415295,102477693050,18033865899
2021-09-01,13136427,144439129,506266261,876256984,42155974,8266847208,39235635228,102637639463,18045195031
2021-09-02,13142882,144552013,507257626,877747308,42167580,8273490880,39312466015,102801100122,18055781980
2021-09-03,13149423,144669212,508261272,879255625,42179191,8280279378,39390248580,102966948964,18066581785
2021-09-04,13155889,144775787,509393721,880924827,42189263,8286391518,39478013378,103148144480,18075367474
2021-09-05,13162318,144876541,510563651,882634938,42199704,8292276936,39568682953,103333301547,18085694628
2021-09-06,13168847,144973064,511797076,884421316,42210520,8297971738,39664273390,103526804411,18096189372
2021-09-07,13175306,145078227,512916554,886062546,42221429,8304015754,39751032935,103705950801,18106800306
2021-09-08,13181723,145186810,513677857,887230128,42231636,8310115502,39810033918,103836250601,18116772244
2021-09-09,13188218,145284183,514678113,888715219,42243272,8315969462,39887553758,103999332586,18127230394
2021-09-10,13194684,145388676,515683522,890208542,42257191,8322358069,39965472955,104163822748,18139462455
2021-09-11,13201143,145496424,516550251,891518649,42272780,8328752962,40032644453,104309635162,18152276354
2021-09-12,13207539,145604655,517280850,892646577,42286145,8334534531,40089265875,104436875914,18166512249
2021-09-13,13214077,145717758,518170342,893997706,42301662,8341442286,40158201505,104587960583,18178188092
2021-09-14,13220489,145820903,518976566,895220527,42316342,8347665014,40220683865,104724365542,18189813450
2021-09-15,13226950,145933504,519794147,896473579,42333591,8354605656,40284046393,104865550683,18202948191
2021-09-16,13233404,146042266,520690714,897826040,42347560,8361039138,40353530335,105016649701,18214821606
2021-09-17,13239896,146151153,521484460,899046632,42358873,8367383670,40415045650,105153201031,18225421440
2021-09-18,13246363,146249469,522417134,900434961,42367794,8372995611,40487327885,105305777827,18234310018
2021-09-19,13252814,146350991,523285855,901749018,42380838,8379118941,40554653763,105451457160,18245392106
2021-09-20,13259322,146448794,524207337,903120154,42398052,8385316778,40626068618,105602407327,18257594584
2021-09-21,13265754,146541370,524979934,904281685,42406591,8390628517,40685944885,105730777119,18265931912
2021-09-22,13272250,146635879,525821639,905541129,42417047,8396203379,40751177023,105869475650,18276444200
2021-09-23,13278687,146734709,526596970,906718760,42428002,8402038365,40811265175,106000834506,18287813595
2021-09-24,13285098,146842101,527517218,908101133,42438661,8408306568,40882584395,106153472323,18298171915
2021-09-25,13291553,146935837,528359386,909361756,42448816,8413785238,40947852415,106293478883,18308702912
2021-09-26,13298126,147031747,529286138,910741280,42462968,8419645954,41019675695,106445125094,18322094513
2021-09-27,13304528,147115095,530220406,912109066,42471014,8424311696,41092081465,106594112461,18331657089
2021-09-28,13310982,147213057,531228441,913599012,42484573,8430346384,41170204178,106756145629,18341023221
2021-09-29,13317340,147303069,532188340,915013578,42494516,8435715011,41244596350,106910257988,18351056619
2021-09-30,13323752,147390415,533052504,916299409,42504401,8440910803,41311569060,107051406965,18361899729
2021-10-01,13330090,147474941,534017209,917710696,42513233,8445786592,41386333698,107205104451,18372413615
2021-10-02,13336575,147579101,534919997,919071313,42521443,8451691539,41456299768,107355669830,18381926787
2021-10-03,13342963,147673095,535763905,920339923,42533525,8457184909,41521702638,107495501901,18392899716
2021-10-04,13349326,147766692,536571608,921560079,42544814,8462660293,41584299620,107630677758,18402633329
2021-10-05,13355692,147858393,537525992,922968722,42553065,8467938966,41658264380,107784231773,18410734585
2021-10-06,13362103,147962174,538314801,924168031,42561065,8473570243,41719397078,107916447757,18418368716
2021-10-07,13368530,148121618,539245690,925643727,42568192,8482135483,41791540975,108082406210,18424892325
2021-10-08,13374854,148250489,539999326,926838553,42577443,8489210258,41849947765,108217077836,18432799360
2021-10-09,13381271,148386934,540889708,928222615,42588073,8496777227,41918952370,108371183509,18442446340
2021-10-10,13387620,148502633,541714628,929493407,42598911,8503350866,41982883670,108512819442,18452737688
2021-10-11,13393995,148601410,542572638,930785811,42609140,8509072384,42049379445,108655917253,18462174856
2021-10-12,13400377,148705417,543445494,932114373,42616932,8514922698,42117025785,108803234459,18470661646
2021-10-13,13406730,148813520,544154304,933220774,42626654,8521039237,42171958560,108927638956,18480269159
2021-10-14,13413050,148918735,544950199,934441400,42636652,8527090429,42233640423,109063376138,18489195276
2021-10-15,13419380,149030855,545771709,935703779,42646511,8533399182,42297307448,109204023136,18497395371
2021-10-16,13425698,149140827,546463117,936791437,42655513,8539641830,42350891568,109325819328,18505890874
2021-10-17,13432144,149251010,547323691,938112782,42670263,8546237506,42417586053,109472301234,18516821730
2021-10-18,13438529,149350738,548178939,939407539,42680270,8551935869,42483867773,109615164843,18527026031
2021-10-19,13444845,149458458,549011881,940679349,42690748,8558100197,42548420778,109757272342,18537468450
2021-10-20,13451285,149575601,549746922,941832198,42701326,8564706424,42605386455,109887662296,18549949595
2021-10-21,13457639,149701155,550453505,942959110,42711534,8571726120,42660146638,110015481736,18560813723
2021-10-22,13464126,149827517,551247124,944207168,42720836,8578714962,42721652110,110155255886,18571278597
2021-10-23,13470537,149949405,552016486,945414272,42731045,8585475030,42781277665,110290444155,18580899582
2021-10-24,13476885,150067867,552752838,946571932,42741145,8591942213,42838344945,110420951230,18591068301
2021-10-25,13483244,150197561,553420535,947650998,42750257,8599081086,42890091463,110544536380,18599711890
2021-10-26,13489662,150333341,554072511,948717524,42758378,8606521286,42940619603,110667319188,18608401659
2021-10-27,13496076,150480047,554727767,949805639,42765993,8614489310,42991401943,110793661505,18616735500
2021-10-28,13502421,150631593,555349368,950850063,42776105,8622897174,43039576020,110916036966,18627308680
2021-10-29,13508829,150829081,555870823,951826495,42783098,8633303507,43079988783,111035002343,18635362136
2021-10-30,13515197,151016453,556420336,952825482,42792633,8643280981,43122576040,111155376927,18643517141
2021-10-31,13521542,151192865,557012903,953869145,42800299,8652669160,43168499983,111279573775,18651159349
2021-11-01,13527859,151349767,557640762,954933922,42815137,8661686000,43217159055,111403464411,18660243338
2021-11-02,13534282,151503896,558337694,956090466,42823914,8669992352,43271171285,111536649098,18669287908
2021-11-03,13540590,151666025,558922683,957104344,42833271,8678593482,43316507933,111655603410,18677438563
2021-11-04,13546975,151837896,559429768,958027629,42844261,8687984627,43355807020,111766452892,18686515423
2021-11-05,13553257,152004519,559959803,958973383,42859381,8697438208,43396884733,111879122808,18695987875
2021-11-06,13559703,152169835,560624135,960090721,42881871,8707559286,43448370463,112009229512,18706684263
2021-11-07,13566042,152321371,561222175,961106331,42896395,8716225990,43494718563,112127932675,18715880655
2021-11-08,13572494,152472497,561841475,962150001,42907477,8724585781,43542714313,112249652660,18724744380
2021-11-09,13578840,152627535,562469283,963213676,42918082,8733062475,43591369433,112373948699,18734213407
2021-11-10,13585212,152768445,563113616,964285827,42927464,8740840040,43641305240,112499543783,18741022578
2021-11-11,13591594,152911702,563695595,965266519,42936972,8748617011,43686408613,112615187063,18749505488
2021-11-12,13597967,153048571,564246172,966197132,42946822,8756121230,43729078330,112725271105,18760404035
2021-11-13,13604388,153186040,564802913,967136563,42956108,8763652968,43772225758,112836244177,18772084562
2021-11-14,13610714,153324710,565461433,968217738,42965685,8771301256,43823261058,112961110984,18782434113
2021-11-15,13617059,153462923,566076426,969237058,42976215,8779008933,43870923015,113079858825,18793892256
2021-11-16,13623378,153600437,566752668,970335249,42992443,8787239899,43923331770,113205896063,18807281009
2021-11-17,13629632,153734603,567318490,971285104,43003771,8794770123,43967182975,113316430338,18817859151
2021-11-18,13636022,153866734,568002108,972390892,43017856,8801266581,44020163370,113441781910,18828236627
2021-11-19,13642394,153988346,568699404,973502049,43027168,8807842566,44074203810,113567626570,18837284405
2021-11-20,13648626,154107832,569365675,974566300,43037276,8814042174,44125839813,113688469296,18847723617
2021-11-21,13654921,154232734,570117096,975756692,43055981,8821781562,44184074940,113823167018,18857970074
2021-11-22,13661208,154356665,570700721,976716973,43065146,8828567872,44229305878,113933831939,18867614904
2021-11-23,13667575,154473320,571475672,977925548,43076211,8835275035,44289364580,114068924119,18878186482
2021-11-24,13673914,154605131,572176788,979056422,43089552,8842887694,44343701070,114197367149,18889166297
2021-11-25,13680218,154748544,572719479,979984238,43100874,8851021222,44385759623,114306528950,18899777190
2021-11-26,13686521,154882541,573341458,981007971,43112588,8858511891,44433962995,114424761045,18909980111
2021-11-27,13692739,155012132,573869663,981899063,43125569,8865943010,44474898883,114528691871,18920480137
2021-11-28,13699125,155130058,574640370,983103794,43136053,8872643306,44534628675,114664054470,18930596473
2021-11-29,13705381,155239561,575482251,984400654,43145535,8878802210,44599874453,114808397659,18939915836
2021-11-30,13711588,155372257,576210281,985571856,43160444,8886450709,44656296778,114941254784,18951679196
2021-12-01,13717847,155507906,576926219,986726355,43173863,8893924757,44711781973,115072594465,18962768650
2021-12-02,13724084,155635517,577685286,987930724,43188271,8901348834,44770609665,115208679117,18973570673
2021-12-03,13730330,155766747,578340802,988997147,43203332,8908912976,44821412155,115330779289,18985483975
2021-12-04,13736624,155890269,579036596,990107227,43216066,8916072802,44875336190,115456683050,18996715519
2021-12-05,13742801,156013592,579595043,991030199,43228644,8923166627,44918615833,115563125096,19003645380
2021-12-06,13749029,156134610,580227389,992047282,43253154,8930641490,44967622648,115678484748,19012762188
2021-12-07,13755302,156264232,580884743,993110062,43271785,8938612274,45018567583,115799844980,19024235806
2021-12-08,13761568,156409497,581602547,994275134,43290436,8947461002,45074197393,115933491704,19038072202
2021-12-09,13767793,156563375,582180354,995266679,43308561,8956284445,45118977435,116049301020,19051625960
2021-12-10,13774075,156691329,582808557,996295578,43322524,8963397322,45167663168,116167363549,19063779576
2021-12-11,13780502,156820929,583486801,997391405,43340199,8970800381,45220227078,116292052005,19078071058
2021-12-12,13786990,156941886,584313597,998672669,43356616,8977759605,45284303768,116435008454,19090650551
2021-12-13,13793513,157070765,585187395,1000030347,43372467,8985307765,45352023113,116587155640,19105740905
2021-12-14,13799999,157202779,585926023,1001210706,43389407,8993036174,45409266783,116720426100,19123248272
2021-12-15,13806390,157347942,586621276,1002349967,43413002,9002266075,45463148890,116850306757,19146882566
2021-12-16,13812868,157482226,587454295,1003663897,43427135,9010131611,45527707863,116998329588,19161222049
2021-12-17,13819265,157607587,588406848,1005120388,43445524,9017579920,45601530720,117165386700,19173990290
2021-12-18,13825733,157735572,589172871,1006334925,43459302,9025091067,45660897503,117302182053,19186946289
2021-12-19,13832241,157852625,589982860,1007595304,43476113,9032176814,45723671650,117442470311,19201029047
2021-12-20,13838694,157964293,590784386,1008832322,43492334,9038730126,45785789915,117580497315,19215629315
2021-12-21,13845239,158086075,591508892,1009980054,43510594,9045905984,45841939130,117709757782,19233509054
2021-12-22,13851681,158220629,592273293,1011200929,43533461,9054410541,45901180208,117847544572,19253949287
2021-12-23,13858107,158346598,593043960,1012421273,43551513,9061622448,45960906900,117984414370,19271373218
2021-12-24,13864522,158476991,593861143,1013707065,43565329,9069293810,46024238583,118129266320,19285299167
2021-12-25,13870990,158594009,594575556,1014837922,43578965,9076011283,46079605590,118257517290,19297923711
